CreatedById,CourseId,Id,QuestionText,QuestionType,Marks,DifficultyIndex,CorrectRate,TimesAnswered
13,182,4651,What does SQL stand for?,MCQ,2,,,
14,75,1716,Output of 2**3 in Python?,ShortAnswer,5,,,
13,109,2702,Output of 2**3 in Python?,MCQ,3,,,
8,143,3617,Which is NOT a supervised learning algorithm?,MCQ,2,,,
13,47,1047,Which sorting algorithm has worst-case O(n²)?,TrueFalse,3,,,
13,128,3245,What does OOP stand for?,MCQ,2,,,
2,71,1583,Which data structure uses LIFO?,MCQ,3,,,
8,168,4379,What does API stand for?,MCQ,3,,,
15,187,4839,Overfitting in ML means?,MCQ,2,,,
15,167,4350,What does OOP stand for?,MCQ,3,,,
6,150,3884,Which data structure uses LIFO?,TrueFalse,3,,,
2,153,3953,What does OOP stand for?,TrueFalse,3,,,
12,186,4754,What is a deadlock?,MCQ,1,,,
9,81,1967,Which data structure uses LIFO?,MCQ,2,,,
8,20,466,Overfitting in ML means?,MCQ,2,,,
15,162,4220,What does SQL stand for?,TrueFalse,3,,,
7,82,2016,Which protocol is stateless?,TrueFalse,2,,,
2,153,3951,Which data structure uses LIFO?,TrueFalse,5,,,
6,87,2137,What is a foreign key?,ShortAnswer,3,,,
7,89,2199,Which protocol is stateless?,TrueFalse,2,,,
9,128,3274,What is a foreign key?,TrueFalse,2,,,
13,15,249,What does API stand for?,MCQ,1,,,
6,150,3886,Which sorting algorithm has worst-case O(n²)?,MCQ,5,,,
12,79,1837,Which is NOT a supervised learning algorithm?,MCQ,2,,,
7,115,2921,What does OOP stand for?,MCQ,5,,,
15,155,4027,Overfitting in ML means?,MCQ,5,,,
3,25,518,What does SQL stand for?,MCQ,2,,,
11,30,672,What does SQL stand for?,MCQ,1,,,
5,45,1017,Which protocol is stateless?,MCQ,2,,,
12,186,4744,Overfitting in ML means?,TrueFalse,2,,,
13,184,4712,Output of 2**3 in Python?,MCQ,3,,,
1,65,1476,Output of 2**3 in Python?,MCQ,1,,,
13,128,3244,Which OSI layer handles routing?,MCQ,2,,,
4,144,3671,What is a foreign key?,TrueFalse,2,,,
9,153,3975,Which protocol is stateless?,MCQ,5,,,
1,29,652,Which OSI layer handles routing?,MCQ,2,,,
5,19,411,Output of 2**3 in Python?,ShortAnswer,2,,,
12,80,1881,What is a deadlock?,MCQ,1,,,
2,104,2519,What does OOP stand for?,MCQ,1,,,
11,77,1766,Which OSI layer handles routing?,ShortAnswer,5,,,
6,77,1778,What is a foreign key?,MCQ,5,,,
10,86,2113,Overfitting in ML means?,ShortAnswer,2,,,
9,112,2800,Which protocol is stateless?,ShortAnswer,2,,,
11,181,4614,Which algorithm underlies RSA?,ShortAnswer,1,,,
12,151,3915,Which data structure uses LIFO?,MCQ,3,,,
9,121,3104,What is a foreign key?,ShortAnswer,1,,,
9,90,2220,Which sorting algorithm has worst-case O(n²)?,MCQ,3,,,
7,86,2125,What does API stand for?,TrueFalse,3,,,
13,182,4658,Overfitting in ML means?,MCQ,3,,,
12,51,1145,Which is NOT a supervised learning algorithm?,MCQ,5,,,
14,128,3220,What is normalization in databases?,MCQ,2,,,
4,80,1850,What is normalization in databases?,ShortAnswer,2,,,
6,71,1606,Overfitting in ML means?,MCQ,2,,,
12,20,452,Which OSI layer handles routing?,MCQ,5,,,
8,161,4180,Which protocol is stateless?,MCQ,3,,,
11,175,4467,What is a foreign key?,MCQ,2,,,
11,150,3846,Which sorting algorithm has worst-case O(n²)?,MCQ,2,,,
6,150,3877,What is a deadlock?,ShortAnswer,2,,,
4,167,4334,What is the time complexity of binary search?,MCQ,2,,,
5,129,3281,What is a foreign key?,MCQ,2,,,
9,3,83,Which algorithm underlies RSA?,MCQ,1,,,
2,12,222,Overfitting in ML means?,MCQ,2,,,
8,111,2730,What is a deadlock?,TrueFalse,1,,,
1,130,3341,What is a foreign key?,MCQ,2,,,
5,45,5156,Which sorting algorithm has worst-case O(n²)?,MCQ,1,,,
2,60,1331,Output of 2**3 in Python?,ShortAnswer,1,,,
3,165,4270,Which sorting algorithm has worst-case O(n²)?,MCQ,5,,,
15,162,4216,Which algorithm underlies RSA?,MCQ,3,,,
2,105,2546,What does SQL stand for?,ShortAnswer,2,,,
9,81,1935,What does SQL stand for?,MCQ,5,,,
3,41,923,What is normalization in databases?,ShortAnswer,3,,,
9,63,1445,Which sorting algorithm has worst-case O(n²)?,MCQ,1,,,
2,153,3948,Which algorithm underlies RSA?,TrueFalse,3,,,
10,118,3038,What does SQL stand for?,ShortAnswer,2,,,
14,192,4938,Overfitting in ML means?,TrueFalse,5,,,
8,143,3621,What does SQL stand for?,MCQ,2,,,
13,15,245,Which algorithm underlies RSA?,MCQ,3,,,
5,73,1691,Which protocol is stateless?,MCQ,3,,,
6,59,1286,Which is NOT a supervised learning algorithm?,TrueFalse,5,,,
12,93,2309,What is a foreign key?,MCQ,5,,,
4,167,4328,Which protocol is stateless?,ShortAnswer,5,,,
7,131,3390,Which OSI layer handles routing?,MCQ,1,,,
2,103,2493,Which algorithm underlies RSA?,MCQ,2,,,
8,17,315,Which protocol is stateless?,MCQ,5,,,
4,25,524,Which algorithm underlies RSA?,ShortAnswer,5,,,
9,165,4248,What is normalization in databases?,MCQ,5,,,
9,2,61,What is the time complexity of binary search?,TrueFalse,2,,,
4,10,209,Which sorting algorithm has worst-case O(n²)?,MCQ,1,,,
11,28,575,What is a foreign key?,MCQ,5,,,
14,69,1562,Output of 2**3 in Python?,ShortAnswer,5,,,
14,30,662,Overfitting in ML means?,MCQ,1,,,
10,170,4395,Which protocol is stateless?,MCQ,2,,,
4,167,4327,What is a deadlock?,MCQ,3,,,
14,128,3251,Output of 2**3 in Python?,MCQ,1,,,
9,27,550,Which data structure uses LIFO?,MCQ,3,,,
10,149,3804,What is the time complexity of binary search?,TrueFalse,3,,,
8,85,2037,What does SQL stand for?,MCQ,3,,,
1,2,28,What does SQL stand for?,ShortAnswer,5,,,
10,170,4394,Which data structure uses LIFO?,MCQ,3,,,
13,61,1347,What is a foreign key?,MCQ,2,,,
11,77,1798,Which sorting algorithm has worst-case O(n²)?,MCQ,3,,,
4,141,3524,Which algorithm underlies RSA?,MCQ,3,,,
3,139,3483,What is normalization in databases?,MCQ,1,,,
2,103,2494,Which data structure uses LIFO?,MCQ,5,,,
7,82,2014,What is the time complexity of binary search?,TrueFalse,1,,,
13,124,3145,What does OOP stand for?,TrueFalse,5,,,
13,117,2955,Which algorithm underlies RSA?,ShortAnswer,5,,,
7,89,2196,Which protocol is stateless?,MCQ,2,,,
8,111,2729,What does API stand for?,MCQ,2,,,
10,6,158,What does OOP stand for?,MCQ,2,,,
14,113,2841,Which protocol is stateless?,MCQ,2,,,
11,77,1767,What does SQL stand for?,TrueFalse,2,,,
12,186,4759,What is a foreign key?,MCQ,3,,,
11,32,719,Which is NOT a supervised learning algorithm?,ShortAnswer,1,,,
6,34,789,Which protocol is stateless?,MCQ,2,,,
6,76,1738,Which protocol is stateless?,MCQ,3,,,
8,126,3169,Overfitting in ML means?,MCQ,3,,,
3,103,5136,Which algorithm underlies RSA?,MCQ,2,,,
14,43,945,What does SQL stand for?,MCQ,2,,,
15,157,4080,What is a deadlock?,MCQ,2,,,
1,112,2786,What is normalization in databases?,MCQ,5,,,
1,117,2982,Which sorting algorithm has worst-case O(n²)?,MCQ,3,,,
3,165,4257,Which protocol is stateless?,TrueFalse,2,,,
1,117,2972,Output of 2**3 in Python?,MCQ,5,,,
14,146,3703,Which OSI layer handles routing?,MCQ,3,,,
13,29,639,Which data structure uses LIFO?,ShortAnswer,5,,,
11,32,741,Which OSI layer handles routing?,MCQ,2,,,
3,165,4263,Which protocol is stateless?,MCQ,2,,,
8,150,3873,What does SQL stand for?,MCQ,1,,,
6,181,4649,What does SQL stand for?,MCQ,1,,,
10,118,3030,Which OSI layer handles routing?,TrueFalse,3,,,
2,71,1594,Output of 2**3 in Python?,MCQ,2,,,
1,117,2981,Which is NOT a supervised learning algorithm?,ShortAnswer,3,,,
8,72,1637,Which data structure uses LIFO?,MCQ,5,,,
9,128,3266,What is normalization in databases?,MCQ,1,,,
12,180,4549,What is the time complexity of binary search?,MCQ,2,,,
6,71,1602,Which protocol is stateless?,MCQ,1,,,
2,101,2450,Which OSI layer handles routing?,MCQ,2,,,
8,111,2726,What does OOP stand for?,TrueFalse,5,,,
14,43,946,Which is NOT a supervised learning algorithm?,MCQ,2,,,
12,43,966,Which OSI layer handles routing?,ShortAnswer,5,,,
10,58,1268,What is normalization in databases?,MCQ,1,,,
11,146,3687,What does API stand for?,MCQ,2,,,
14,167,4337,Which OSI layer handles routing?,MCQ,3,,,
13,111,2775,What is the time complexity of binary search?,MCQ,2,,,
1,117,5110,Overfitting in ML means?,MCQ,3,,,
15,190,4859,Which sorting algorithm has worst-case O(n²)?,MCQ,3,,,
13,111,2767,What is normalization in databases?,MCQ,2,,,
7,139,3492,What does SQL stand for?,ShortAnswer,5,,,
9,81,1940,What is a deadlock?,MCQ,3,,,
11,32,711,Which protocol is stateless?,MCQ,5,,,
8,17,318,What does SQL stand for?,TrueFalse,1,,,
1,2,23,Which algorithm underlies RSA?,TrueFalse,1,,,
12,105,2578,Which protocol is stateless?,MCQ,2,,,
12,186,4753,What does API stand for?,MCQ,3,,,
9,50,5251,Which protocol is stateless?,TrueFalse,1,,,
14,92,2265,What is a foreign key?,MCQ,1,,,
4,80,1854,Which algorithm underlies RSA?,MCQ,3,,,
3,181,5171,Overfitting in ML means?,ShortAnswer,2,,,
5,87,2164,Which sorting algorithm has worst-case O(n²)?,TrueFalse,1,,,
8,17,368,Which data structure uses LIFO?,MCQ,2,,,
5,113,2854,Which OSI layer handles routing?,MCQ,5,,,
12,186,4747,What does API stand for?,TrueFalse,5,,,
7,97,2354,Output of 2**3 in Python?,TrueFalse,2,,,
2,161,4210,Which sorting algorithm has worst-case O(n²)?,TrueFalse,3,,,
8,126,3165,Which protocol is stateless?,MCQ,2,,,
10,90,2236,What does OOP stand for?,TrueFalse,2,,,
6,42,939,What is a foreign key?,TrueFalse,2,,,
1,115,2903,What is the time complexity of binary search?,ShortAnswer,3,,,
8,17,308,Which is NOT a supervised learning algorithm?,MCQ,3,,,
6,59,1295,Overfitting in ML means?,ShortAnswer,5,,,
7,152,3930,Which sorting algorithm has worst-case O(n²)?,MCQ,5,,,
13,182,4654,Which is NOT a supervised learning algorithm?,MCQ,5,,,
14,113,2842,Output of 2**3 in Python?,MCQ,5,,,
10,43,978,Output of 2**3 in Python?,MCQ,3,,,
13,53,1173,Which algorithm underlies RSA?,MCQ,3,,,
8,143,5212,What is the time complexity of binary search?,MCQ,3,,,
13,172,4421,What is a deadlock?,MCQ,2,,,
13,117,2963,What is a deadlock?,MCQ,2,,,
9,198,5028,Which sorting algorithm has worst-case O(n²)?,MCQ,3,,,
6,59,1290,What does API stand for?,MCQ,3,,,
12,105,2579,What does OOP stand for?,TrueFalse,3,,,
9,138,3474,What is a foreign key?,TrueFalse,2,,,
11,77,1794,Which algorithm underlies RSA?,MCQ,5,,,
6,81,1917,What does SQL stand for?,TrueFalse,2,,,
13,111,2765,Which sorting algorithm has worst-case O(n²)?,MCQ,1,,,
6,149,3798,Overfitting in ML means?,MCQ,5,,,
2,130,3335,What is a foreign key?,MCQ,1,,,
2,144,3655,Which protocol is stateless?,MCQ,1,,,
14,46,1030,What is normalization in databases?,MCQ,5,,,
12,80,1884,Which OSI layer handles routing?,MCQ,3,,,
3,103,2474,Overfitting in ML means?,TrueFalse,2,,,
7,103,2481,What is the time complexity of binary search?,MCQ,1,,,
14,172,4416,Which OSI layer handles routing?,ShortAnswer,5,,,
12,119,3046,Overfitting in ML means?,MCQ,5,,,
12,186,4745,Overfitting in ML means?,TrueFalse,1,,,
8,92,2257,Overfitting in ML means?,ShortAnswer,5,,,
9,86,2064,Which sorting algorithm has worst-case O(n²)?,MCQ,2,,,
7,197,4985,What is the time complexity of binary search?,MCQ,2,,,
8,85,2032,Output of 2**3 in Python?,ShortAnswer,3,,,
1,33,746,Which data structure uses LIFO?,ShortAnswer,1,,,
14,67,1507,What does OOP stand for?,MCQ,5,,,
1,119,3077,Which algorithm underlies RSA?,TrueFalse,2,,,
4,193,4949,Overfitting in ML means?,ShortAnswer,5,,,
11,54,1213,What is the time complexity of binary search?,MCQ,2,,,
9,128,3267,Which algorithm underlies RSA?,MCQ,2,,,
1,115,2899,Which algorithm underlies RSA?,TrueFalse,3,,,
11,109,2710,Which protocol is stateless?,ShortAnswer,3,,,
14,163,4223,Which OSI layer handles routing?,TrueFalse,3,,,
4,10,218,What does SQL stand for?,MCQ,2,,,
4,105,5254,Which sorting algorithm has worst-case O(n²)?,MCQ,1,,,
14,166,4314,What is the time complexity of binary search?,MCQ,2,,,
6,63,1420,What is normalization in databases?,MCQ,1,,,
7,119,3060,Which data structure uses LIFO?,MCQ,2,,,
12,82,5091,What is a deadlock?,MCQ,2,,,
2,12,226,What is a deadlock?,MCQ,5,,,
14,17,332,Which sorting algorithm has worst-case O(n²)?,MCQ,2,,,
11,126,3152,What is normalization in databases?,MCQ,2,,,
9,137,3458,Which OSI layer handles routing?,MCQ,2,,,
10,118,3035,What is a foreign key?,TrueFalse,3,,,
12,107,2630,What does SQL stand for?,MCQ,2,,,
9,2,60,What is normalization in databases?,MCQ,1,,,
9,16,257,What is a foreign key?,TrueFalse,5,,,
2,161,4212,Which algorithm underlies RSA?,MCQ,2,,,
14,146,3697,What is the time complexity of binary search?,MCQ,2,,,
9,137,3454,What is the time complexity of binary search?,ShortAnswer,5,,,
3,165,4267,Which is NOT a supervised learning algorithm?,TrueFalse,2,,,
12,161,4179,What is a deadlock?,MCQ,3,,,
4,107,2635,What does OOP stand for?,ShortAnswer,2,,,
8,38,821,Which protocol is stateless?,MCQ,2,,,
4,17,295,What is a deadlock?,MCQ,2,,,
13,128,3239,Which data structure uses LIFO?,MCQ,3,,,
14,180,4560,Which data structure uses LIFO?,MCQ,2,,,
14,2,32,What is the time complexity of binary search?,MCQ,5,,,
6,81,1913,Which algorithm underlies RSA?,TrueFalse,5,,,
4,80,1851,What is the time complexity of binary search?,MCQ,2,,,
3,187,4830,Which OSI layer handles routing?,ShortAnswer,2,,,
10,90,2237,What does OOP stand for?,MCQ,2,,,
13,111,2769,What is a deadlock?,ShortAnswer,1,,,
5,28,589,What is the time complexity of binary search?,MCQ,1,,,
4,27,544,What does SQL stand for?,TrueFalse,1,,,
14,40,868,What does OOP stand for?,TrueFalse,2,,,
7,151,5268,What is normalization in databases?,TrueFalse,2,,,
6,191,4907,Output of 2**3 in Python?,MCQ,1,,,
1,60,1305,Which data structure uses LIFO?,MCQ,3,,,
14,54,1207,Which algorithm underlies RSA?,MCQ,1,,,
12,29,621,What is normalization in databases?,MCQ,2,,,
10,56,1257,What does OOP stand for?,MCQ,1,,,
15,181,4573,Which sorting algorithm has worst-case O(n²)?,TrueFalse,1,,,
6,149,3803,What is the time complexity of binary search?,MCQ,2,,,
5,28,587,Output of 2**3 in Python?,MCQ,3,,,
1,65,1470,Which algorithm underlies RSA?,ShortAnswer,2,,,
6,33,783,Which algorithm underlies RSA?,MCQ,1,,,
9,198,5022,Which OSI layer handles routing?,MCQ,2,,,
4,164,4237,Which protocol is stateless?,MCQ,2,,,
2,93,2291,Which algorithm underlies RSA?,MCQ,5,,,
7,139,3498,Which is NOT a supervised learning algorithm?,MCQ,3,,,
14,128,3254,What is a deadlock?,ShortAnswer,2,,,
12,51,1138,Which is NOT a supervised learning algorithm?,ShortAnswer,1,,,
7,144,3663,Which data structure uses LIFO?,TrueFalse,5,,,
14,117,2953,Which data structure uses LIFO?,MCQ,3,,,
2,144,3650,Which is NOT a supervised learning algorithm?,MCQ,3,,,
4,104,2530,Output of 2**3 in Python?,ShortAnswer,5,,,
4,141,3526,Which sorting algorithm has worst-case O(n²)?,MCQ,2,,,
5,45,5152,Overfitting in ML means?,MCQ,2,,,
9,72,1626,Which protocol is stateless?,MCQ,2,,,
7,139,3490,Which data structure uses LIFO?,MCQ,3,,,
7,115,2913,What is normalization in databases?,TrueFalse,3,,,
6,34,791,Which protocol is stateless?,MCQ,1,,,
10,194,4959,Which is NOT a supervised learning algorithm?,MCQ,1,,,
13,128,3241,Which algorithm underlies RSA?,TrueFalse,2,,,
4,105,5258,What is normalization in databases?,ShortAnswer,2,,,
12,43,5123,Which sorting algorithm has worst-case O(n²)?,MCQ,1,,,
4,105,5255,Which sorting algorithm has worst-case O(n²)?,ShortAnswer,2,,,
7,151,3894,What does API stand for?,MCQ,2,,,
14,128,3211,Which OSI layer handles routing?,MCQ,5,,,
3,41,883,Which sorting algorithm has worst-case O(n²)?,MCQ,1,,,
7,86,2119,Which OSI layer handles routing?,MCQ,1,,,
9,187,4810,What does SQL stand for?,MCQ,2,,,
2,71,1587,What is a foreign key?,ShortAnswer,5,,,
8,106,2590,What does SQL stand for?,ShortAnswer,3,,,
10,90,2227,What does OOP stand for?,MCQ,5,,,
3,100,2425,Which OSI layer handles routing?,MCQ,3,,,
6,80,1863,What is normalization in databases?,MCQ,2,,,
8,17,371,Overfitting in ML means?,MCQ,5,,,
7,25,532,Overfitting in ML means?,MCQ,2,,,
2,129,3287,What is normalization in databases?,ShortAnswer,2,,,
15,85,2045,Which OSI layer handles routing?,ShortAnswer,2,,,
15,157,4083,What does API stand for?,MCQ,2,,,
14,166,4316,Overfitting in ML means?,MCQ,2,,,
7,139,3496,Overfitting in ML means?,TrueFalse,5,,,
5,45,1015,Which algorithm underlies RSA?,MCQ,2,,,
7,25,528,Which sorting algorithm has worst-case O(n²)?,MCQ,2,,,
1,153,3943,Which OSI layer handles routing?,MCQ,5,,,
15,39,848,What is normalization in databases?,TrueFalse,2,,,
12,151,3916,What does SQL stand for?,MCQ,1,,,
11,77,5237,Which protocol is stateless?,MCQ,2,,,
3,103,2471,What is a deadlock?,MCQ,2,,,
5,62,1388,Which algorithm underlies RSA?,ShortAnswer,5,,,
4,27,542,What does SQL stand for?,MCQ,1,,,
9,138,3468,Output of 2**3 in Python?,MCQ,1,,,
1,128,3204,What does OOP stand for?,MCQ,1,,,
7,80,1894,Which data structure uses LIFO?,ShortAnswer,1,,,
13,111,2763,What does SQL stand for?,MCQ,1,,,
14,113,2847,What is a deadlock?,MCQ,1,,,
1,115,2909,What is a foreign key?,MCQ,3,,,
14,128,3213,What is normalization in databases?,ShortAnswer,5,,,
14,146,3702,Which OSI layer handles routing?,MCQ,3,,,
12,79,1832,What is a foreign key?,MCQ,3,,,
14,128,3260,What does SQL stand for?,MCQ,5,,,
14,17,336,Which data structure uses LIFO?,MCQ,3,,,
5,73,1690,What does API stand for?,TrueFalse,2,,,
4,112,2795,Overfitting in ML means?,MCQ,3,,,
1,33,744,What is a deadlock?,ShortAnswer,5,,,
12,118,3000,What does API stand for?,TrueFalse,2,,,
12,93,2312,Overfitting in ML means?,MCQ,1,,,
15,112,2817,Which protocol is stateless?,MCQ,2,,,
14,166,4307,Which sorting algorithm has worst-case O(n²)?,ShortAnswer,3,,,
6,87,2132,Which sorting algorithm has worst-case O(n²)?,MCQ,1,,,
12,119,3051,Which is NOT a supervised learning algorithm?,ShortAnswer,2,,,
5,185,4737,Overfitting in ML means?,MCQ,2,,,
9,17,329,What is normalization in databases?,TrueFalse,2,,,
2,148,3779,Which protocol is stateless?,TrueFalse,1,,,
14,54,1209,What is normalization in databases?,TrueFalse,2,,,
5,82,1981,Which algorithm underlies RSA?,MCQ,2,,,
9,8,166,What is normalization in databases?,ShortAnswer,1,,,
7,4,104,What is normalization in databases?,MCQ,2,,,
10,170,4397,What is the time complexity of binary search?,MCQ,5,,,
14,146,3696,What is normalization in databases?,MCQ,2,,,
7,190,4862,What is normalization in databases?,MCQ,1,,,
11,32,738,Which sorting algorithm has worst-case O(n²)?,TrueFalse,2,,,
10,170,4399,What is a foreign key?,MCQ,5,,,
6,146,3715,Which is NOT a supervised learning algorithm?,ShortAnswer,3,,,
13,150,3845,Which algorithm underlies RSA?,MCQ,1,,,
9,50,1105,Which data structure uses LIFO?,ShortAnswer,2,,,
7,86,2127,What is a deadlock?,MCQ,2,,,
8,72,1638,Overfitting in ML means?,MCQ,5,,,
8,195,4970,Which sorting algorithm has worst-case O(n²)?,ShortAnswer,1,,,
10,148,3793,What is a foreign key?,MCQ,2,,,
7,190,4902,Which protocol is stateless?,MCQ,5,,,
7,80,1900,Output of 2**3 in Python?,ShortAnswer,1,,,
5,182,4673,What does SQL stand for?,MCQ,3,,,
4,105,5256,What does API stand for?,MCQ,2,,,
11,146,3684,What is a deadlock?,MCQ,1,,,
13,128,3246,Which sorting algorithm has worst-case O(n²)?,ShortAnswer,1,,,
14,43,941,Which sorting algorithm has worst-case O(n²)?,TrueFalse,3,,,
15,182,4687,What is a foreign key?,ShortAnswer,1,,,
2,60,1332,Which OSI layer handles routing?,ShortAnswer,2,,,
10,70,1576,Which OSI layer handles routing?,ShortAnswer,2,,,
1,153,3939,What does SQL stand for?,MCQ,5,,,
1,183,4703,Which protocol is stateless?,MCQ,1,,,
14,69,1561,What is the time complexity of binary search?,MCQ,1,,,
7,119,3071,What does API stand for?,MCQ,5,,,
1,2,30,What does OOP stand for?,MCQ,2,,,
5,182,4676,Which is NOT a supervised learning algorithm?,TrueFalse,1,,,
9,112,2802,What does SQL stand for?,MCQ,3,,,
7,80,1902,Which sorting algorithm has worst-case O(n²)?,TrueFalse,5,,,
7,75,1726,What does OOP stand for?,ShortAnswer,3,,,
5,19,402,Which OSI layer handles routing?,MCQ,2,,,
6,5,148,Which protocol is stateless?,MCQ,2,,,
9,16,260,Which protocol is stateless?,MCQ,3,,,
8,38,823,What does OOP stand for?,MCQ,2,,,
14,43,949,What does API stand for?,TrueFalse,5,,,
7,41,907,What does SQL stand for?,MCQ,5,,,
8,151,5183,What does API stand for?,TrueFalse,3,,,
12,186,4746,What is normalization in databases?,MCQ,1,,,
6,76,1742,Which is NOT a supervised learning algorithm?,MCQ,2,,,
6,67,1521,What does API stand for?,MCQ,2,,,
15,19,388,Which algorithm underlies RSA?,MCQ,3,,,
13,129,3294,What is a foreign key?,TrueFalse,5,,,
14,128,3250,What does API stand for?,MCQ,3,,,
9,187,4813,What is the time complexity of binary search?,MCQ,3,,,
11,30,671,Which OSI layer handles routing?,MCQ,1,,,
4,17,296,Which protocol is stateless?,ShortAnswer,5,,,
14,111,2735,Which sorting algorithm has worst-case O(n²)?,MCQ,2,,,
