Id,QuizAttemptId,QuestionId,SelectedOptionId,WrittenAnswer,IsCorrect,MarksAwarded,InstructorFeedback
78713,9811,92,275.0,,1.0,3.0,Good effort.
75900,9457,1708,5083.0,,0.0,0.0,
51539,6383,1124,3348.0,,1.0,2.0,
85335,10622,3324,9933.0,,0.0,0.0,
19054,2358,3695,11036.0,,0.0,0.0,
39727,4908,5080,15097.0,,0.0,0.0,Good effort.
15171,1873,1676,,,-1.0,0.0,
62451,7768,8,,Binary search works on sorted arrays.,-1.0,4.3,Good effort.
42479,5253,2330,6929.0,,0.0,0.0,
66191,8220,3328,9943.0,,1.0,3.0,
34151,4232,647,1895.0,,1.0,3.0,
44239,5484,697,2046.0,,1.0,5.0,
41877,5175,5004,14853.0,,0.0,0.0,
88034,10969,4075,,Binary search works on sorted arrays.,1.0,1.7,
79169,9865,4440,13252.0,,1.0,3.0,
33492,4155,1692,,I believe it is the first option.,0.0,1.5,
77312,9630,3016,,Binary search works on sorted arrays.,0.0,1.1,
58404,7265,4299,,The answer relates to the concept discussed.,1.0,0.0,
87507,10896,2245,6657.0,,0.0,0.0,
24533,3015,1676,4989.0,,0.0,0.0,
83800,10434,4277,12749.0,,0.0,0.0,
5527,659,3757,11221.0,,1.0,5.0,
30464,3780,4402,13148.0,,0.0,0.0,
7676,936,2942,8794.0,,0.0,0.0,
7084,852,4148,12353.0,,1.0,2.0,
42288,5231,2003,5926.0,,1.0,3.0,
56940,7073,5083,15111.0,,0.0,0.0,
7579,923,2247,6663.0,,1.0,2.0,
40729,5033,5126,15244.0,,0.0,0.0,
41900,5182,4506,13427.0,,0.0,0.0,
53535,6645,3577,10700.0,,0.0,0.0,
56662,7036,4511,13436.0,,0.0,0.0,
17070,2111,4158,12377.0,,1.0,2.0,
74720,9312,1998,5910.0,,0.0,0.0,
38356,4751,4789,14212.0,,1.0,3.0,
73453,9141,5074,15084.0,,0.0,0.0,
63510,7905,758,2231.0,,0.0,0.0,
41780,5160,2373,7055.0,,0.0,0.0,
24640,3034,3956,,The answer relates to the concept discussed.,-1.0,0.0,
65455,8130,1707,,I believe it is the first option.,0.0,0.8,
55990,6957,4723,14031.0,,0.0,0.0,Good effort.
34854,4323,2371,7050.0,,0.0,0.0,
57635,7164,4038,12017.0,,0.0,0.0,Good effort.
58750,7315,4363,13019.0,,0.0,0.0,
39011,4825,2602,7736.0,,0.0,0.0,
5409,645,4057,12078.0,,0.0,0.0,
72770,9053,4014,11954.0,,0.0,0.0,
33827,4194,3753,11207.0,,0.0,0.0,Good effort.
1516,186,693,2039.0,,0.0,0.0,Good effort.
10631,1309,3138,,Stack overflow occurs when recursion is too deep.,-1.0,0.3,
64567,8030,1092,3268.0,,0.0,0.0,
33351,4138,703,2067.0,,1.0,2.0,
68081,8452,2510,7479.0,,0.0,0.0,
65605,8142,1553,4633.0,,0.0,0.0,Good effort.
61139,7607,182,550.0,,0.0,0.0,Good effort.
88604,11037,2597,7721.0,,0.0,0.0,
61356,7632,2441,7266.0,,0.0,0.0,
66454,8253,419,1229.0,,1.0,2.0,
58452,7274,1663,,Binary search works on sorted arrays.,0.0,4.0,
12927,1605,1757,5241.0,,1.0,2.0,
8216,999,4627,13752.0,,0.0,0.0,
23996,2939,2204,,The answer relates to the concept discussed.,0.0,0.0,
85543,10648,1382,4114.0,,0.0,0.0,
37642,4663,2611,7770.0,,0.0,0.0,
37187,4612,3398,,The answer relates to the concept discussed.,0.0,0.6,
78584,9795,2411,7169.0,,0.0,0.0,
53850,6681,1463,4351.0,,0.0,0.0,
79094,9854,469,,,-1.0,0.0,
24430,3001,2040,6029.0,,0.0,0.0,
60974,7587,1534,4567.0,,1.0,1.0,
56982,7079,913,2734.0,,0.0,0.0,
65966,8189,4589,,The answer relates to the concept discussed.,0.0,0.5,Good effort.
31062,3851,3358,10035.0,,0.0,0.0,Good effort.
82820,10305,4147,12352.0,,0.0,0.0,
3401,408,2202,6518.0,,0.0,0.0,
8125,988,1820,5404.0,,1.0,1.0,
10949,1356,2601,7731.0,,1.0,1.0,
73857,9193,1497,4453.0,,0.0,0.0,
88061,10972,4060,12086.0,,1.0,1.0,
34971,4338,2410,7165.0,,0.0,0.0,Good effort.
80671,10032,4720,,Binary search works on sorted arrays.,0.0,2.1,Good effort.
87692,10921,562,1649.0,,0.0,0.0,
82166,10218,4063,12095.0,,1.0,5.0,
52264,6473,2169,6413.0,,0.0,0.0,Good effort.
14378,1778,4641,13788.0,,1.0,5.0,
65294,8112,488,,The answer relates to the concept discussed.,0.0,1.7,
7089,853,4146,12348.0,,1.0,1.0,
86049,10717,1652,,Binary search works on sorted arrays.,1.0,0.0,
47309,5872,1824,5408.0,,1.0,2.0,Good effort.
10463,1289,2870,8576.0,,0.0,0.0,
77083,9602,4592,13650.0,,0.0,0.0,
63441,7898,1817,5401.0,,1.0,2.0,
12990,1615,2935,,,-1.0,0.0,
45474,5640,113,337.0,,0.0,0.0,Good effort.
43236,5355,1540,,I believe it is the first option.,0.0,0.1,Good effort.
18095,2237,3898,,Stack overflow occurs when recursion is too deep.,1.0,0.0,
12502,1557,1378,,,-1.0,0.0,Good effort.
53000,6579,266,794.0,,0.0,0.0,
13271,1648,4160,12381.0,,0.0,0.0,
19974,2464,5278,15675.0,,0.0,0.0,
29644,3679,1315,3920.0,,0.0,0.0,
27828,3440,233,,I believe it is the first option.,1.0,0.6,
45363,5625,4531,13488.0,,0.0,0.0,
52175,6460,4510,,The answer relates to the concept discussed.,1.0,1.0,
39240,4851,2895,8648.0,,0.0,0.0,
75894,9457,1702,5069.0,,1.0,2.0,
73125,9097,4499,,I believe it is the first option.,0.0,1.8,
3943,476,3014,9024.0,,0.0,0.0,
71233,8857,1749,5213.0,,0.0,0.0,
48823,6062,1261,,Stack overflow occurs when recursion is too deep.,0.0,0.0,
7283,885,1844,5470.0,,1.0,3.0,
1529,186,706,2074.0,,1.0,1.0,
82670,10285,5002,14849.0,,0.0,0.0,
20299,2505,602,1762.0,,0.0,0.0,
12556,1563,2078,,Binary search works on sorted arrays.,0.0,0.5,Good effort.
51633,6396,3408,10184.0,,0.0,0.0,
63067,7858,1184,3537.0,,1.0,1.0,
23080,2825,139,414.0,,0.0,0.0,Good effort.
84618,10532,5082,15108.0,,0.0,0.0,Good effort.
64438,8014,2336,,Stack overflow occurs when recursion is too deep.,1.0,1.5,
7653,934,4640,,I believe it is the first option.,0.0,0.0,
33325,4133,597,1747.0,,0.0,0.0,
5279,628,269,804.0,,0.0,0.0,
6743,809,3015,9026.0,,1.0,2.0,Good effort.
87580,10906,4588,13643.0,,1.0,2.0,Good effort.
68767,8543,2573,,Binary search works on sorted arrays.,-1.0,1.5,
4682,555,2570,7659.0,,0.0,0.0,Good effort.
85521,10646,1504,,The answer relates to the concept discussed.,-1.0,0.6,
20240,2499,2462,,The answer relates to the concept discussed.,0.0,0.0,
56744,7046,4000,11916.0,,1.0,3.0,
42027,5196,3323,9930.0,,0.0,0.0,Good effort.
67791,8419,192,578.0,,0.0,0.0,
56777,7051,2881,8613.0,,1.0,3.0,
81910,10188,3224,,,-1.0,0.0,
58051,7220,2936,8769.0,,0.0,0.0,
32588,4042,699,2053.0,,0.0,0.0,
42206,5222,2446,7279.0,,0.0,0.0,
83867,10442,1506,4479.0,,1.0,3.0,
71562,8903,5069,15065.0,,1.0,5.0,
3747,447,3409,10188.0,,0.0,0.0,
4065,490,109,328.0,,0.0,0.0,
8822,1075,1613,4805.0,,1.0,5.0,
66199,8221,3326,9937.0,,0.0,0.0,
32754,4061,1089,,Binary search works on sorted arrays.,0.0,0.4,Good effort.
68842,8552,4721,,,-1.0,0.0,
44565,5524,1313,3918.0,,1.0,1.0,
75742,9438,5046,14987.0,,0.0,0.0,
39837,4920,5129,15252.0,,0.0,0.0,
87089,10846,3902,11632.0,,0.0,0.0,
70423,8752,489,1431.0,,0.0,0.0,
14274,1766,1826,,Binary search works on sorted arrays.,0.0,0.8,Good effort.
35182,4364,1234,,The answer relates to the concept discussed.,1.0,1.3,
57419,7142,2507,7470.0,,0.0,0.0,
17905,2211,727,,The answer relates to the concept discussed.,0.0,0.6,Good effort.
73383,9132,1676,4992.0,,0.0,0.0,
69820,8685,1450,4314.0,,0.0,0.0,Good effort.
45852,5692,1844,5469.0,,0.0,0.0,
59627,7414,5069,15068.0,,0.0,0.0,
30176,3741,4134,12314.0,,1.0,5.0,Good effort.
67381,8362,3201,9602.0,,1.0,2.0,
78330,9760,3230,9687.0,,0.0,0.0,
20135,2484,4153,12363.0,,0.0,0.0,
20056,2474,4156,12369.0,,0.0,0.0,
10824,1338,1368,4082.0,,1.0,5.0,
29642,3679,1313,3918.0,,1.0,1.0,
8999,1101,2618,7796.0,,0.0,0.0,Good effort.
20962,2571,2243,6648.0,,0.0,0.0,
70098,8710,2153,,,-1.0,0.0,
80474,10010,2815,8393.0,,0.0,0.0,
84071,10468,1073,3213.0,,0.0,0.0,
43378,5376,3325,9936.0,,1.0,5.0,Good effort.
85669,10670,14,39.0,,1.0,5.0,
18294,2258,3543,10590.0,,0.0,0.0,
74455,9274,3611,,,-1.0,0.0,
26522,3274,3412,,The answer relates to the concept discussed.,1.0,1.0,Good effort.
35059,4351,3547,10601.0,,0.0,0.0,
41804,5164,3078,9231.0,,0.0,0.0,
64414,8011,3231,9689.0,,1.0,3.0,
21058,2580,4363,,,-1.0,0.0,
75301,9379,3322,,,1.0,0.2,
60651,7543,2604,7743.0,,1.0,1.0,
26879,3318,4372,13049.0,,0.0,0.0,
70537,8763,3579,10704.0,,0.0,0.0,
30684,3808,3992,,Binary search works on sorted arrays.,1.0,0.0,
59248,7371,186,561.0,,1.0,-1.0,
37728,4673,1907,,I believe it is the first option.,-1.0,0.0,
48899,6071,3131,9402.0,,0.0,0.0,
44772,5548,917,2747.0,,1.0,2.0,Good effort.
50293,6231,3404,10174.0,,0.0,0.0,
12519,1558,735,,I believe it is the first option.,-1.0,2.2,
17613,2173,4789,14212.0,,1.0,3.0,
87696,10922,562,,,-1.0,0.0,Good effort.
44490,5515,1453,,,-1.0,0.0,
10504,1295,3594,10745.0,,0.0,0.0,
51739,6408,2684,7969.0,,0.0,0.0,
49136,6100,4639,,,0.0,-1.0,
25096,3091,700,2056.0,,0.0,0.0,
51105,6327,4278,12755.0,,1.0,3.0,
80984,10072,2815,8393.0,,0.0,0.0,
2845,342,2366,7032.0,,0.0,0.0,
59644,7416,3514,10493.0,,0.0,0.0,Good effort.
31724,3935,2872,8583.0,,0.0,0.0,
63133,7866,2870,8575.0,,0.0,0.0,
70084,8709,2150,,I believe it is the first option.,1.0,4.1,
27601,3415,2388,,Stack overflow occurs when recursion is too deep.,0.0,1.3,
24354,2991,5073,,,-1.0,0.0,
55716,6928,4706,13988.0,,1.0,2.0,
8346,1014,1760,,Binary search works on sorted arrays.,1.0,1.3,
8285,1005,4295,12803.0,,0.0,0.0,Good effort.
52860,6561,1437,4288.0,,0.0,0.0,
57987,7212,5067,15057.0,,0.0,0.0,
5313,634,4013,11952.0,,1.0,5.0,Good effort.
46937,5824,179,539.0,,0.0,0.0,Good effort.
81138,10087,5277,15674.0,,0.0,0.0,
77957,9716,3355,10025.0,,1.0,-1.0,
55878,6945,3998,,I believe it is the first option.,0.0,0.2,Good effort.
61155,7609,2552,7615.0,,0.0,0.0,Good effort.
42069,5203,2029,6000.0,,0.0,0.0,
23443,2869,491,,Binary search works on sorted arrays.,1.0,0.8,
49039,6086,3834,11438.0,,0.0,0.0,
4278,509,1199,3585.0,,0.0,0.0,Good effort.
41147,5086,1130,3367.0,,0.0,0.0,
17751,2191,1652,,Binary search works on sorted arrays.,1.0,0.0,
75512,9408,2338,6952.0,,0.0,0.0,
18901,2338,2455,7303.0,,0.0,0.0,
87223,10860,763,2247.0,,0.0,0.0,
75684,9432,2303,,I believe it is the first option.,0.0,0.4,
23942,2934,4293,12800.0,,1.0,5.0,
42419,5247,285,852.0,,0.0,0.0,
10586,1304,4430,13222.0,,1.0,5.0,
2173,269,2889,8635.0,,1.0,-1.0,
82203,10223,2605,7745.0,,1.0,5.0,
35507,4405,2561,7636.0,,0.0,0.0,
28238,3497,5273,15655.0,,0.0,0.0,
34597,4290,2746,8173.0,,0.0,0.0,
61569,7666,1359,4054.0,,0.0,0.0,Good effort.
60844,7570,2937,8775.0,,0.0,0.0,
40151,4966,4092,12187.0,,0.0,0.0,
52833,6557,1086,3255.0,,0.0,0.0,
61327,7628,1128,3360.0,,0.0,0.0,
50463,6250,4638,13786.0,,0.0,0.0,
17660,2180,3201,9601.0,,0.0,0.0,
5387,642,1456,4336.0,,1.0,2.0,Good effort.
71355,8877,1554,,,-1.0,0.0,
71890,8939,1245,3725.0,,0.0,0.0,
74281,9252,597,1750.0,,0.0,0.0,
68210,8473,3320,9923.0,,0.0,0.0,
59798,7434,1550,4620.0,,0.0,0.0,
72313,8997,4639,,The answer relates to the concept discussed.,-1.0,0.0,
49044,6087,2403,7151.0,,0.0,0.0,
18946,2346,4638,13786.0,,0.0,0.0,
31512,3903,3082,9249.0,,0.0,0.0,
75757,9440,4503,,,-1.0,0.0,
58400,7265,4295,12803.0,,0.0,0.0,
45646,5663,1258,3754.0,,0.0,0.0,
75749,9439,4502,13415.0,,1.0,5.0,
77105,9604,4596,,I believe it is the first option.,0.0,0.0,
83711,10422,4668,,Binary search works on sorted arrays.,0.0,0.0,
27247,3366,4515,,I believe it is the first option.,1.0,0.0,
13273,1648,4163,,,-1.0,4.3,
6815,818,3201,9602.0,,1.0,2.0,Good effort.
52361,6488,475,1400.0,,0.0,0.0,
6936,835,4158,12377.0,,1.0,2.0,
14952,1847,1072,3210.0,,0.0,0.0,
70787,8794,2395,7120.0,,1.0,5.0,
62312,7754,195,585.0,,0.0,0.0,
72683,9040,3604,10774.0,,1.0,2.0,
46216,5735,3596,,Stack overflow occurs when recursion is too deep.,0.0,0.2,
21695,2652,417,1228.0,,0.0,0.0,
45224,5608,2714,8067.0,,0.0,0.0,Good effort.
85081,10593,1557,4648.0,,1.0,5.0,Good effort.
68865,8554,762,2244.0,,0.0,0.0,Good effort.
1389,170,1704,5075.0,,0.0,0.0,Good effort.
52060,6446,4584,13632.0,,1.0,1.0,
86611,10781,2446,7280.0,,1.0,2.0,
7563,922,1434,,,1.0,1.5,Good effort.
38025,4712,5003,,I believe it is the first option.,1.0,3.5,
10459,1289,2866,8568.0,,0.0,0.0,
82365,10244,4442,13257.0,,0.0,0.0,
64711,8049,4779,14184.0,,0.0,0.0,
17311,2137,3138,,The answer relates to the concept discussed.,0.0,1.1,
33161,4116,2084,6159.0,,0.0,0.0,
27245,3366,4513,13441.0,,0.0,0.0,
38325,4748,2604,7744.0,,0.0,0.0,
14857,1833,1790,,Binary search works on sorted arrays.,0.0,0.7,
65576,8139,4620,,Stack overflow occurs when recursion is too deep.,0.0,0.3,Good effort.
87029,10839,3397,10154.0,,0.0,0.0,
82734,10295,5278,15678.0,,0.0,0.0,
36035,4471,3231,9689.0,,1.0,3.0,Good effort.
23780,2910,1263,3763.0,,1.0,100.0,Good effort.
40006,4939,1193,3570.0,,0.0,0.0,
78287,9755,1654,4925.0,,1.0,2.0,
53890,6688,2745,8170.0,,0.0,0.0,
53067,6585,4300,12813.0,,0.0,0.0,
64357,8006,4497,13400.0,,0.0,0.0,
3432,413,795,2350.0,,0.0,0.0,Good effort.
4924,585,1382,4113.0,,1.0,5.0,
59625,7414,5067,15059.0,,0.0,0.0,
10277,1261,2601,7734.0,,0.0,0.0,
9173,1120,2813,,The answer relates to the concept discussed.,0.0,0.0,Good effort.
57701,7171,2567,7651.0,,0.0,0.0,Good effort.
27848,3442,2213,6548.0,,1.0,2.0,
80881,10062,108,323.0,,0.0,0.0,
14536,1797,4530,13485.0,,0.0,0.0,
57029,7087,880,,,-1.0,0.0,
63872,7944,1168,3485.0,,1.0,1.0,
76932,9584,4157,12376.0,,0.0,0.0,Good effort.
2865,343,2373,7055.0,,0.0,0.0,
59614,7413,5069,15068.0,,0.0,0.0,
14465,1788,3956,,I believe it is the first option.,1.0,2.5,
7925,962,2614,7781.0,,0.0,0.0,
42827,5300,4062,12091.0,,0.0,0.0,
29226,3628,2870,8578.0,,1.0,2.0,
22580,2764,5126,15242.0,,0.0,0.0,Good effort.
85087,10594,682,2005.0,,0.0,0.0,
83962,10455,4786,14207.0,,0.0,0.0,
34470,4274,916,2742.0,,0.0,0.0,
65335,8115,4366,13029.0,,0.0,0.0,
28263,3499,5069,15065.0,,1.0,5.0,
52092,6449,1186,3544.0,,0.0,0.0,Good effort.
8809,1074,2,4.0,,1.0,3.0,
55687,6924,4774,14175.0,,0.0,0.0,
7592,924,2248,6666.0,,0.0,0.0,
34123,4228,2932,8754.0,,0.0,0.0,
26464,3268,196,,,0.0,2.2,
44470,5512,1442,4300.0,,0.0,0.0,
85853,10696,4719,14021.0,,1.0,2.0,
55631,6917,3376,10085.0,,1.0,2.0,Good effort.
10385,1279,3593,10741.0,,0.0,0.0,Good effort.
78266,9754,693,2039.0,,0.0,0.0,
10557,1300,275,823.0,,0.0,0.0,Good effort.
31661,3926,5277,15672.0,,0.0,0.0,Good effort.
32812,4069,6,19.0,,1.0,2.0,
84227,10485,3593,10744.0,,0.0,0.0,
41296,5102,5081,15101.0,,0.0,0.0,Good effort.
49355,6124,3134,9407.0,,1.0,5.0,
79377,9889,4390,13104.0,,0.0,0.0,
41080,5075,3512,10485.0,,1.0,2.0,
82891,10315,1238,3707.0,,0.0,0.0,
4560,543,5041,14970.0,,0.0,0.0,
15055,1858,2209,,The answer relates to the concept discussed.,1.0,-0.2,
74942,9340,2243,6648.0,,0.0,0.0,
13001,1616,1167,3481.0,,0.0,0.0,Good effort.
51935,6430,1068,,Binary search works on sorted arrays.,0.0,0.8,
33313,4132,598,1752.0,,1.0,2.0,Good effort.
75789,9444,3572,10677.0,,1.0,2.0,
20780,2554,591,,,-1.0,0.0,
74941,9340,2242,6646.0,,1.0,2.0,
1021,129,4364,13023.0,,0.0,0.0,
64906,8073,1677,4993.0,,1.0,2.0,Good effort.
4225,504,4788,,I believe it is the first option.,1.0,0.0,Good effort.
41671,5145,4730,14048.0,,0.0,0.0,
23290,2849,418,,I believe it is the first option.,1.0,0.6,
65935,8184,4528,,The answer relates to the concept discussed.,1.0,0.0,
57730,7175,4058,12081.0,,0.0,0.0,
20535,2532,2399,7134.0,,0.0,0.0,
88111,10977,1709,5089.0,,0.0,0.0,
67621,8398,4488,13379.0,,1.0,5.0,
55676,6923,3571,,The answer relates to the concept discussed.,0.0,1.9,Good effort.
67063,8322,4165,12389.0,,0.0,0.0,
18074,2234,1357,4045.0,,0.0,0.0,
83919,10450,5075,15087.0,,0.0,0.0,Good effort.
60811,7567,4090,12182.0,,0.0,0.0,
56000,6958,4723,14031.0,,0.0,0.0,
37329,4629,112,,I believe it is the first option.,0.0,0.4,
28016,3462,597,1747.0,,0.0,0.0,
31787,3944,2422,7210.0,,0.0,0.0,
65272,8109,689,2030.0,,0.0,0.0,Good effort.
69060,8578,3323,,,-1.0,0.0,
85501,10643,2513,7494.0,,0.0,0.0,
15868,1952,2559,,Binary search works on sorted arrays.,0.0,1.2,Good effort.
53353,6621,4768,14155.0,,0.0,0.0,
41587,5134,3545,10594.0,,0.0,0.0,
42932,5317,2041,6034.0,,1.0,1.0,Good effort.
58015,7215,1749,5213.0,,0.0,0.0,
27026,3336,3595,10751.0,,0.0,0.0,
5541,660,3758,,,0.0,0.0,
62244,7747,2242,6645.0,,0.0,0.0,
67857,8425,1126,3356.0,,0.0,0.0,
20387,2515,192,577.0,,1.0,5.0,
7401,899,4450,13273.0,,0.0,0.0,Good effort.
51917,6428,495,1449.0,,0.0,0.0,
49337,6122,116,347.0,,1.0,3.0,
33777,4189,1239,3711.0,,1.0,3.0,
80462,10010,2803,8354.0,,0.0,0.0,
75139,9361,2571,7661.0,,1.0,100.0,
7154,863,2507,7467.0,,0.0,0.0,
34072,4222,963,,,-1.0,0.0,
32523,4035,270,809.0,,0.0,0.0,
36113,4479,4501,13412.0,,1.0,2.0,
37899,4695,4953,14701.0,,0.0,0.0,
69606,8658,1997,5908.0,,0.0,0.0,
77072,9600,2942,8794.0,,0.0,0.0,Good effort.
85021,10587,2882,8615.0,,0.0,0.0,
20901,2566,595,1742.0,,1.0,3.0,
85616,10660,15,41.0,,0.0,0.0,
64246,7994,4501,13412.0,,1.0,2.0,Good effort.
33543,4161,2208,6531.0,,0.0,0.0,
83894,10446,15,43.0,,0.0,0.0,
42321,5235,1465,,The answer relates to the concept discussed.,0.0,1.4,Good effort.
50304,6231,3415,10202.0,,0.0,0.0,Good effort.
11060,1372,2339,6956.0,,1.0,5.0,
35705,4430,2604,7743.0,,1.0,1.0,
15997,1968,4430,13222.0,,1.0,5.0,
75478,9406,2564,7644.0,,0.0,0.0,
21751,2657,3586,10726.0,,0.0,0.0,
23725,2903,1397,4155.0,,0.0,0.0,
63053,7854,2614,7780.0,,1.0,2.0,
81559,10142,2041,6034.0,,1.0,1.0,
62902,7832,4272,12733.0,,0.0,0.0,
18437,2274,118,349.0,,0.0,0.0,
19098,2366,3737,11156.0,,0.0,0.0,
51431,6371,4629,13760.0,,1.0,1.0,
45154,5600,3570,10675.0,,0.0,0.0,
15726,1931,379,1121.0,,0.0,0.0,
7126,859,1394,4145.0,,1.0,1.0,
71327,8872,1457,,I believe it is the first option.,1.0,-0.0,
9135,1116,2340,6959.0,,0.0,0.0,
86280,10741,2617,7789.0,,1.0,5.0,
12618,1569,1265,3768.0,,0.0,0.0,Good effort.
43803,5433,4190,12474.0,,0.0,0.0,
20190,2492,2243,6648.0,,0.0,0.0,
84005,10460,3226,9675.0,,0.0,0.0,
55579,6910,3199,9595.0,,1.0,2.0,
17756,2191,1657,4940.0,,0.0,0.0,Good effort.
42322,5235,1466,,The answer relates to the concept discussed.,1.0,0.0,
37663,4665,4627,13752.0,,0.0,0.0,
36159,4485,3579,10703.0,,0.0,0.0,
13921,1722,3228,,I believe it is the first option.,1.0,0.1,Good effort.
10725,1323,768,2263.0,,0.0,0.0,
60213,7483,1186,3544.0,,0.0,0.0,
35441,4396,4013,11952.0,,1.0,5.0,
73366,9127,2417,7193.0,,0.0,0.0,Good effort.
43337,5368,2929,,,0.0,1.4,
20209,2493,805,2380.0,,0.0,0.0,Good effort.
84703,10545,1093,3273.0,,0.0,0.0,
66154,8214,1367,4078.0,,1.0,1.0,
55224,6872,1260,,The answer relates to the concept discussed.,-1.0,3.4,
71918,8945,1844,5469.0,,0.0,0.0,
54110,6718,677,1991.0,,1.0,100.0,
9304,1137,1450,4313.0,,1.0,1.0,
83372,10377,3611,10781.0,,0.0,0.0,
53738,6667,1188,3549.0,,0.0,0.0,
50429,6245,3232,9693.0,,0.0,0.0,Good effort.
11484,1428,1549,4615.0,,1.0,2.0,
38979,4820,2097,6199.0,,1.0,1.0,
39396,4870,4138,,I believe it is the first option.,1.0,87.7,Good effort.
54792,6812,701,,,-1.0,0.0,
64133,7977,4453,13285.0,,0.0,0.0,
23694,2896,4053,12063.0,,1.0,1.0,
15360,1893,4501,13411.0,,0.0,0.0,Good effort.
72060,8965,2444,,Binary search works on sorted arrays.,1.0,0.6,
70703,8786,4430,13222.0,,1.0,5.0,
4954,589,1817,5401.0,,1.0,2.0,
38311,4747,2883,8620.0,,1.0,2.0,Good effort.
37925,4700,436,1279.0,,0.0,0.0,
37487,4646,1821,5405.0,,1.0,5.0,Good effort.
7986,969,2509,7477.0,,0.0,0.0,
44082,5463,3585,,Binary search works on sorted arrays.,-1.0,1.5,
18038,2228,2862,8556.0,,0.0,0.0,
12187,1514,4134,12314.0,,1.0,5.0,
7719,941,4014,11954.0,,0.0,0.0,
86920,10824,4580,13627.0,,1.0,100.0,
13702,1696,3197,9591.0,,1.0,5.0,
63629,7916,3603,,Stack overflow occurs when recursion is too deep.,-1.0,1.3,Good effort.
17844,2202,1133,3380.0,,0.0,0.0,Good effort.
61497,7656,4163,,Stack overflow occurs when recursion is too deep.,1.0,0.0,
64310,8002,3223,9663.0,,0.0,0.0,
17028,2104,1379,4103.0,,1.0,1.0,
39966,4934,2600,7727.0,,1.0,2.0,
64149,7979,4442,13257.0,,0.0,0.0,
5454,650,2456,7308.0,,1.0,5.0,
60456,7515,2105,6228.0,,0.0,0.0,
68145,8462,1234,,I believe it is the first option.,-1.0,1.6,
34251,4243,1128,3360.0,,0.0,0.0,
50893,6305,420,,I believe it is the first option.,-1.0,0.0,Good effort.
11039,1369,13,37.0,,0.0,0.0,
8317,1008,2423,7213.0,,0.0,0.0,
86896,10820,3615,10793.0,,0.0,0.0,
33891,4201,2445,7277.0,,0.0,0.0,
78882,9832,4062,12091.0,,0.0,0.0,
46890,5816,2331,6931.0,,0.0,0.0,
29374,3647,2059,6086.0,,0.0,0.0,Good effort.
72974,9077,1663,,The answer relates to the concept discussed.,-1.0,0.0,
87683,10919,494,1447.0,,0.0,0.0,
10751,1325,191,573.0,,0.0,0.0,Good effort.
35883,4451,45,138.0,,1.0,3.0,
339,42,1906,5653.0,,0.0,0.0,
23302,2850,4158,12377.0,,1.0,2.0,Good effort.
35544,4407,2606,7751.0,,1.0,3.0,
19463,2404,591,,,-1.0,0.0,
21876,2675,3690,11018.0,,0.0,0.0,
76551,9541,2873,,Binary search works on sorted arrays.,1.0,0.0,
3904,468,1263,3763.0,,1.0,100.0,
84831,10561,3956,,Stack overflow occurs when recursion is too deep.,0.0,2.4,Good effort.
54775,6810,4589,,Binary search works on sorted arrays.,0.0,0.5,
35858,4448,1535,4572.0,,1.0,2.0,
48919,6072,3140,9419.0,,0.0,0.0,
12022,1492,4720,,Binary search works on sorted arrays.,1.0,0.4,
68436,8505,9,,Binary search works on sorted arrays.,0.0,0.4,
76151,9495,1655,4932.0,,0.0,0.0,Good effort.
12330,1533,1459,4342.0,,0.0,0.0,
39594,4893,2934,8761.0,,0.0,0.0,
58018,7215,1753,5230.0,,0.0,0.0,Good effort.
58763,7318,4066,12099.0,,0.0,0.0,
4604,547,2553,,The answer relates to the concept discussed.,0.0,0.1,
71311,8869,89,272.0,,1.0,3.0,Good effort.
29158,3617,4919,14599.0,,0.0,0.0,Good effort.
44130,5470,477,1407.0,,0.0,0.0,
50076,6204,4486,13375.0,,0.0,0.0,Good effort.
46650,5786,1129,3366.0,,1.0,5.0,Good effort.
53148,6594,2619,,,-1.0,0.0,
48147,5977,5075,15087.0,,0.0,0.0,
86901,10821,3580,10707.0,,1.0,3.0,
75752,9440,4498,13406.0,,0.0,0.0,
28290,3503,13,37.0,,0.0,0.0,Good effort.
41480,5122,599,1755.0,,0.0,0.0,
83386,10379,5272,,I believe it is the first option.,0.0,0.0,
32452,4026,4368,13035.0,,1.0,5.0,
72597,9031,2874,8588.0,,0.0,0.0,Good effort.
75035,9351,1498,4457.0,,1.0,1.0,
80320,9995,804,,I believe it is the first option.,0.0,1.7,
40225,4976,3574,10686.0,,0.0,0.0,
14839,1832,1781,5318.0,,0.0,0.0,
35336,4384,695,,I believe it is the first option.,0.0,0.8,
73598,9163,4059,12084.0,,1.0,2.0,Good effort.
83471,10394,4071,12114.0,,1.0,1.0,
53960,6697,3133,9404.0,,1.0,3.0,Good effort.
53019,6581,1381,4109.0,,0.0,0.0,
22053,2699,1761,5252.0,,1.0,5.0,Good effort.
53835,6678,2305,6845.0,,0.0,0.0,
36377,4512,2567,,,-1.0,0.0,
30619,3801,1437,4286.0,,0.0,0.0,
61735,7687,1746,5202.0,,1.0,1.0,Good effort.
20038,2472,1399,4160.0,,1.0,3.0,Good effort.
86554,10773,4017,11966.0,,0.0,0.0,
35156,4360,4446,13263.0,,0.0,0.0,
83068,10337,2,4.0,,1.0,3.0,
73040,9085,2618,7796.0,,0.0,0.0,Good effort.
